timestamp_utc,event_id,ssid,bssid,interface_guid,connection_mode,reason,raw_fields,location_name,city,state,latitude,longitude
2024-11-21 15:04:40.384639700+00:00,12013,OCnet,Unknown,,,,"{'Adapter': 'Intel(R) Wi-Fi 6 AX201 160MHz', 'DeviceGuid': '{7ba64ca2-8a92-4569-ab73-35c24616e834}', 'LocalMac': '10:3D:1C:DE:53:0F', 'SSID': 'OCnet', 'BSSType': 'Infrastructure', 'PeerMac': '20:A6:CD:B6:A6:C1', 'Identity': None, 'User': None, 'Domain': None, 'ReasonText': 'Unable to identify a user for 802.1X authentication', 'ReasonCode': '0x50001', 'ErrorCode': '0x525', 'EAPReasonCode': '0x0', 'EAPRootCauseString': None, 'EAPErrorCode': '0x0', 'ConnectionId': '0x1', 'ExplicitCredentials': 'false'}",,,,,
2024-11-21 15:04:40.384715+00:00,11006,OCnet,Unknown,,,,"{'Adapter': 'Intel(R) Wi-Fi 6 AX201 160MHz', 'DeviceGuid': '{7ba64ca2-8a92-4569-ab73-35c24616e834}', 'LocalMac': '10:3D:1C:DE:53:0F', 'SSID': 'OCnet', 'BSSType': 'Infrastructure', 'PeerMac': '20:A6:CD:B6:A6:C1', 'ReasonText': 'Unable to identify a user for 802.1X authentication', 'ReasonCode': '0x50001', 'ErrorCode': '0x525', 'ConnectionId': '0x1'}",,,,,
2024-11-21 15:04:40.887512800+00:00,11004,OCnet,Unknown,,,,"{'Adapter': 'Intel(R) Wi-Fi 6 AX201 160MHz', 'DeviceGuid': '{7ba64ca2-8a92-4569-ab73-35c24616e834}', 'LocalMac': '10:3D:1C:DE:53:0F', 'SSID': 'OCnet', 'BSSType': 'Infrastructure', 'SecurityHint': 'The operation was successful.', 'SecurityHintCode': '0', 'ConnectionId': '0x1'}",,,,,
2024-11-21 15:04:40.894858900+00:00,8004,Unknown,Unknown,{7ba64ca2-8a92-4569-ab73-35c24616e834},Automatic connection with a profile,,"{'InterfaceDescription': 'Intel(R) Wi-Fi 6 AX201 160MHz', 'InterfaceGuid': '{7ba64ca2-8a92-4569-ab73-35c24616e834}', 'SSID(s)': 'OCnet', 'ProfileName': 'OCnet', 'ConnectionMode': 'Automatic connection with a profile', 'BSSType': 'Infrastructure', 'FailureReason': 'Unable to identify a user for 802.1X authentication', 'BlockTime': '20', 'ReasonCode': '327681', 'ConnectionId': '0x1'}",,,,,
2024-11-21 15:04:40.894987400+00:00,8002,OCnet,Unknown,{7ba64ca2-8a92-4569-ab73-35c24616e834},Automatic connection with a profile,,"{'InterfaceGuid': '{7ba64ca2-8a92-4569-ab73-35c24616e834}', 'InterfaceDescription': 'Intel(R) Wi-Fi 6 AX201 160MHz', 'ConnectionMode': 'Automatic connection with a profile', 'ProfileName': 'OCnet', 'SSID': 'OCnet', 'BSSType': 'Infrastructure', 'FailureReason': 'Unable to identify a user for 802.1X authentication', 'ReasonCode': '327681', 'ConnectionId': '0x1', 'RSSI': '-66'}",,,,,
2024-11-21 15:08:37.862341800+00:00,8000,OCnet,Unknown,{7ba64ca2-8a92-4569-ab73-35c24616e834},Automatic connection with a profile,,"{'InterfaceGuid': '{7ba64ca2-8a92-4569-ab73-35c24616e834}', 'InterfaceDescription': 'Intel(R) Wi-Fi 6 AX201 160MHz', 'ConnectionMode': 'Automatic connection with a profile', 'ProfileName': 'OCnet', 'SSID': 'OCnet', 'BSSType': 'Infrastructure', 'ConnectionId': '0x2'}",,,,,
2024-11-21 17:28:19.076289600+00:00,11000,OCnet,Unknown,,,,"{'Adapter': 'Intel(R) Wi-Fi 6 AX201 160MHz', 'DeviceGuid': '{7ba64ca2-8a92-4569-ab73-35c24616e834}', 'LocalMac': '10:3D:1C:DE:53:0F', 'SSID': 'OCnet', 'BSSType': 'Infrastructure', 'Auth': 'WPA2-Enterprise', 'Cipher': 'AES-CCMP', 'OnexEnabled': '1', 'IhvConnectivitySetting': None, 'ConnectionId': '0x2'}",,,,,
2024-11-21 17:28:21.848926800+00:00,11001,OCnet,Unknown,,,,"{'Adapter': 'Intel(R) Wi-Fi 6 AX201 160MHz', 'DeviceGuid': '{7ba64ca2-8a92-4569-ab73-35c24616e834}', 'LocalMac': '10:3D:1C:DE:53:0F', 'SSID': 'OCnet', 'BSSType': 'Infrastructure', 'ConnectionId': '0x200000000', 'MgmtFrameProtection': 'false'}",,,,,
2024-11-21 17:28:21.848936900+00:00,11010,OCnet,Unknown,,,,"{'Adapter': 'Intel(R) Wi-Fi 6 AX201 160MHz', 'DeviceGuid': '{7ba64ca2-8a92-4569-ab73-35c24616e834}', 'LocalMac': '10:3D:1C:DE:53:0F', 'SSID': 'OCnet', 'BSSType': 'Infrastructure', 'Auth': 'WPA2-Enterprise', 'AuthVal': '6', 'Cipher': 'AES-CCMP', 'CipherVal': '4', 'FIPSMode': '0', 'OnexEnabled': '1', 'ConnectionId': '0x2'}",,,,,
2024-11-21 17:28:21.867635400+00:00,12011,OCnet,Unknown,,,,"{'Adapter': 'Intel(R) Wi-Fi 6 AX201 160MHz', 'DeviceGuid': '{7ba64ca2-8a92-4569-ab73-35c24616e834}', 'LocalMac': '10:3D:1C:DE:53:0F', 'SSID': 'OCnet', 'BSSType': 'Infrastructure', 'EapType': '25', 'VendorID': '0', 'VendorType': '0', 'AuthorID': '0', 'ConnectionId': '0x2'}",,,,,
2024-11-21 17:28:21.867941400+00:00,12013,OCnet,Unknown,,,,"{'Adapter': 'Intel(R) Wi-Fi 6 AX201 160MHz', 'DeviceGuid': '{7ba64ca2-8a92-4569-ab73-35c24616e834}', 'LocalMac': '10:3D:1C:DE:53:0F', 'SSID': 'OCnet', 'BSSType': 'Infrastructure', 'PeerMac': '20:A6:CD:B6:A6:C1', 'Identity': None, 'User': None, 'Domain': None, 'ReasonText': 'Unable to identify a user for 802.1X authentication', 'ReasonCode': '0x50001', 'ErrorCode': '0x525', 'EAPReasonCode': '0x0', 'EAPRootCauseString': None, 'EAPErrorCode': '0x0', 'ConnectionId': '0x2', 'ExplicitCredentials': 'false'}",,,,,
2024-11-21 17:28:21.868000400+00:00,11006,OCnet,Unknown,,,,"{'Adapter': 'Intel(R) Wi-Fi 6 AX201 160MHz', 'DeviceGuid': '{7ba64ca2-8a92-4569-ab73-35c24616e834}', 'LocalMac': '10:3D:1C:DE:53:0F', 'SSID': 'OCnet', 'BSSType': 'Infrastructure', 'PeerMac': '20:A6:CD:B6:A6:C1', 'ReasonText': 'Unable to identify a user for 802.1X authentication', 'ReasonCode': '0x50001', 'ErrorCode': '0x525', 'ConnectionId': '0x2'}",,,,,
2024-11-21 17:28:22.391737600+00:00,11004,OCnet,Unknown,,,,"{'Adapter': 'Intel(R) Wi-Fi 6 AX201 160MHz', 'DeviceGuid': '{7ba64ca2-8a92-4569-ab73-35c24616e834}', 'LocalMac': '10:3D:1C:DE:53:0F', 'SSID': 'OCnet', 'BSSType': 'Infrastructure', 'SecurityHint': 'The operation was successful.', 'SecurityHintCode': '0', 'ConnectionId': '0x2'}",,,,,
2024-11-21 17:28:22.393040800+00:00,8004,Unknown,Unknown,{7ba64ca2-8a92-4569-ab73-35c24616e834},Automatic connection with a profile,,"{'InterfaceDescription': 'Intel(R) Wi-Fi 6 AX201 160MHz', 'InterfaceGuid': '{7ba64ca2-8a92-4569-ab73-35c24616e834}', 'SSID(s)': 'OCnet', 'ProfileName': 'OCnet', 'ConnectionMode': 'Automatic connection with a profile', 'BSSType': 'Infrastructure', 'FailureReason': 'Unable to identify a user for 802.1X authentication', 'BlockTime': '20', 'ReasonCode': '327681', 'ConnectionId': '0x2'}",,,,,
2024-11-21 17:28:22.393145+00:00,8002,OCnet,Unknown,{7ba64ca2-8a92-4569-ab73-35c24616e834},Automatic connection with a profile,,"{'InterfaceGuid': '{7ba64ca2-8a92-4569-ab73-35c24616e834}', 'InterfaceDescription': 'Intel(R) Wi-Fi 6 AX201 160MHz', 'ConnectionMode': 'Automatic connection with a profile', 'ProfileName': 'OCnet', 'SSID': 'OCnet', 'BSSType': 'Infrastructure', 'FailureReason': 'Unable to identify a user for 802.1X authentication', 'ReasonCode': '327681', 'ConnectionId': '0x2', 'RSSI': '-68'}",,,,,
2024-11-22 01:21:02.908223600+00:00,8000,OCnet,Unknown,{7ba64ca2-8a92-4569-ab73-35c24616e834},Automatic connection with a profile,,"{'InterfaceGuid': '{7ba64ca2-8a92-4569-ab73-35c24616e834}', 'InterfaceDescription': 'Intel(R) Wi-Fi 6 AX201 160MHz', 'ConnectionMode': 'Automatic connection with a profile', 'ProfileName': 'OCnet', 'SSID': 'OCnet', 'BSSType': 'Infrastructure', 'ConnectionId': '0x3'}",,,,,
2024-11-22 02:53:23.046376100+00:00,11000,OCnet,Unknown,,,,"{'Adapter': 'Intel(R) Wi-Fi 6 AX201 160MHz', 'DeviceGuid': '{7ba64ca2-8a92-4569-ab73-35c24616e834}', 'LocalMac': '10:3D:1C:DE:53:0F', 'SSID': 'OCnet', 'BSSType': 'Infrastructure', 'Auth': 'WPA2-Enterprise', 'Cipher': 'AES-CCMP', 'OnexEnabled': '1', 'IhvConnectivitySetting': None, 'ConnectionId': '0x3'}",,,,,
2024-11-22 02:53:25.866889700+00:00,11001,OCnet,Unknown,,,,"{'Adapter': 'Intel(R) Wi-Fi 6 AX201 160MHz', 'DeviceGuid': '{7ba64ca2-8a92-4569-ab73-35c24616e834}', 'LocalMac': '10:3D:1C:DE:53:0F', 'SSID': 'OCnet', 'BSSType': 'Infrastructure', 'ConnectionId': '0x300000000', 'MgmtFrameProtection': 'false'}",,,,,
2024-11-22 02:53:25.866897500+00:00,11010,OCnet,Unknown,,,,"{'Adapter': 'Intel(R) Wi-Fi 6 AX201 160MHz', 'DeviceGuid': '{7ba64ca2-8a92-4569-ab73-35c24616e834}', 'LocalMac': '10:3D:1C:DE:53:0F', 'SSID': 'OCnet', 'BSSType': 'Infrastructure', 'Auth': 'WPA2-Enterprise', 'AuthVal': '6', 'Cipher': 'AES-CCMP', 'CipherVal': '4', 'FIPSMode': '0', 'OnexEnabled': '1', 'ConnectionId': '0x3'}",,,,,
2024-11-22 02:53:25.879017700+00:00,12011,OCnet,Unknown,,,,"{'Adapter': 'Intel(R) Wi-Fi 6 AX201 160MHz', 'DeviceGuid': '{7ba64ca2-8a92-4569-ab73-35c24616e834}', 'LocalMac': '10:3D:1C:DE:53:0F', 'SSID': 'OCnet', 'BSSType': 'Infrastructure', 'EapType': '25', 'VendorID': '0', 'VendorType': '0', 'AuthorID': '0', 'ConnectionId': '0x3'}",,,,,
2024-11-22 02:53:25.879260700+00:00,12013,OCnet,Unknown,,,,"{'Adapter': 'Intel(R) Wi-Fi 6 AX201 160MHz', 'DeviceGuid': '{7ba64ca2-8a92-4569-ab73-35c24616e834}', 'LocalMac': '10:3D:1C:DE:53:0F', 'SSID': 'OCnet', 'BSSType': 'Infrastructure', 'PeerMac': '20:A6:CD:B6:A6:C1', 'Identity': None, 'User': None, 'Domain': None, 'ReasonText': 'Unable to identify a user for 802.1X authentication', 'ReasonCode': '0x50001', 'ErrorCode': '0x525', 'EAPReasonCode': '0x0', 'EAPRootCauseString': None, 'EAPErrorCode': '0x0', 'ConnectionId': '0x3', 'ExplicitCredentials': 'false'}",,,,,
2024-11-22 02:53:25.879294600+00:00,11006,OCnet,Unknown,,,,"{'Adapter': 'Intel(R) Wi-Fi 6 AX201 160MHz', 'DeviceGuid': '{7ba64ca2-8a92-4569-ab73-35c24616e834}', 'LocalMac': '10:3D:1C:DE:53:0F', 'SSID': 'OCnet', 'BSSType': 'Infrastructure', 'PeerMac': '20:A6:CD:B6:A6:C1', 'ReasonText': 'Unable to identify a user for 802.1X authentication', 'ReasonCode': '0x50001', 'ErrorCode': '0x525', 'ConnectionId': '0x3'}",,,,,
2024-11-22 02:53:26.395713900+00:00,11004,OCnet,Unknown,,,,"{'Adapter': 'Intel(R) Wi-Fi 6 AX201 160MHz', 'DeviceGuid': '{7ba64ca2-8a92-4569-ab73-35c24616e834}', 'LocalMac': '10:3D:1C:DE:53:0F', 'SSID': 'OCnet', 'BSSType': 'Infrastructure', 'SecurityHint': 'The operation was successful.', 'SecurityHintCode': '0', 'ConnectionId': '0x3'}",,,,,
2024-11-22 02:53:26.396862600+00:00,8004,Unknown,Unknown,{7ba64ca2-8a92-4569-ab73-35c24616e834},Automatic connection with a profile,,"{'InterfaceDescription': 'Intel(R) Wi-Fi 6 AX201 160MHz', 'InterfaceGuid': '{7ba64ca2-8a92-4569-ab73-35c24616e834}', 'SSID(s)': 'OCnet', 'ProfileName': 'OCnet', 'ConnectionMode': 'Automatic connection with a profile', 'BSSType': 'Infrastructure', 'FailureReason': 'Unable to identify a user for 802.1X authentication', 'BlockTime': '20', 'ReasonCode': '327681', 'ConnectionId': '0x3'}",,,,,
2024-11-22 02:53:26.396972900+00:00,8002,OCnet,Unknown,{7ba64ca2-8a92-4569-ab73-35c24616e834},Automatic connection with a profile,,"{'InterfaceGuid': '{7ba64ca2-8a92-4569-ab73-35c24616e834}', 'InterfaceDescription': 'Intel(R) Wi-Fi 6 AX201 160MHz', 'ConnectionMode': 'Automatic connection with a profile', 'ProfileName': 'OCnet', 'SSID': 'OCnet', 'BSSType': 'Infrastructure', 'FailureReason': 'Unable to identify a user for 802.1X authentication', 'ReasonCode': '327681', 'ConnectionId': '0x3', 'RSSI': '-70'}",,,,,
2024-11-22 02:57:22.149462200+00:00,8000,OCnet,Unknown,{7ba64ca2-8a92-4569-ab73-35c24616e834},Automatic connection with a profile,,"{'InterfaceGuid': '{7ba64ca2-8a92-4569-ab73-35c24616e834}', 'InterfaceDescription': 'Intel(R) Wi-Fi 6 AX201 160MHz', 'ConnectionMode': 'Automatic connection with a profile', 'ProfileName': 'OCnet', 'SSID': 'OCnet', 'BSSType': 'Infrastructure', 'ConnectionId': '0x4'}",,,,,
2024-11-22 02:57:51.054015200+00:00,11000,OCnet,Unknown,,,,"{'Adapter': 'Intel(R) Wi-Fi 6 AX201 160MHz', 'DeviceGuid': '{7ba64ca2-8a92-4569-ab73-35c24616e834}', 'LocalMac': '10:3D:1C:DE:53:0F', 'SSID': 'OCnet', 'BSSType': 'Infrastructure', 'Auth': 'WPA2-Enterprise', 'Cipher': 'AES-CCMP', 'OnexEnabled': '1', 'IhvConnectivitySetting': None, 'ConnectionId': '0x4'}",,,,,
2024-11-22 02:57:54.042805300+00:00,11001,OCnet,Unknown,,,,"{'Adapter': 'Intel(R) Wi-Fi 6 AX201 160MHz', 'DeviceGuid': '{7ba64ca2-8a92-4569-ab73-35c24616e834}', 'LocalMac': '10:3D:1C:DE:53:0F', 'SSID': 'OCnet', 'BSSType': 'Infrastructure', 'ConnectionId': '0x400000000', 'MgmtFrameProtection': 'false'}",,,,,
2024-11-22 02:57:54.042816100+00:00,11010,OCnet,Unknown,,,,"{'Adapter': 'Intel(R) Wi-Fi 6 AX201 160MHz', 'DeviceGuid': '{7ba64ca2-8a92-4569-ab73-35c24616e834}', 'LocalMac': '10:3D:1C:DE:53:0F', 'SSID': 'OCnet', 'BSSType': 'Infrastructure', 'Auth': 'WPA2-Enterprise', 'AuthVal': '6', 'Cipher': 'AES-CCMP', 'CipherVal': '4', 'FIPSMode': '0', 'OnexEnabled': '1', 'ConnectionId': '0x4'}",,,,,
2024-11-22 02:57:54.055504700+00:00,12011,OCnet,Unknown,,,,"{'Adapter': 'Intel(R) Wi-Fi 6 AX201 160MHz', 'DeviceGuid': '{7ba64ca2-8a92-4569-ab73-35c24616e834}', 'LocalMac': '10:3D:1C:DE:53:0F', 'SSID': 'OCnet', 'BSSType': 'Infrastructure', 'EapType': '25', 'VendorID': '0', 'VendorType': '0', 'AuthorID': '0', 'ConnectionId': '0x4'}",,,,,
2024-11-22 02:57:54.055859800+00:00,12013,OCnet,Unknown,,,,"{'Adapter': 'Intel(R) Wi-Fi 6 AX201 160MHz', 'DeviceGuid': '{7ba64ca2-8a92-4569-ab73-35c24616e834}', 'LocalMac': '10:3D:1C:DE:53:0F', 'SSID': 'OCnet', 'BSSType': 'Infrastructure', 'PeerMac': '20:A6:CD:B6:A9:F1', 'Identity': None, 'User': None, 'Domain': None, 'ReasonText': 'Unable to identify a user for 802.1X authentication', 'ReasonCode': '0x50001', 'ErrorCode': '0x525', 'EAPReasonCode': '0x0', 'EAPRootCauseString': None, 'EAPErrorCode': '0x0', 'ConnectionId': '0x4', 'ExplicitCredentials': 'false'}",,,,,
2024-11-22 02:57:54.055931300+00:00,11006,OCnet,Unknown,,,,"{'Adapter': 'Intel(R) Wi-Fi 6 AX201 160MHz', 'DeviceGuid': '{7ba64ca2-8a92-4569-ab73-35c24616e834}', 'LocalMac': '10:3D:1C:DE:53:0F', 'SSID': 'OCnet', 'BSSType': 'Infrastructure', 'PeerMac': '20:A6:CD:B6:A9:F1', 'ReasonText': 'Unable to identify a user for 802.1X authentication', 'ReasonCode': '0x50001', 'ErrorCode': '0x525', 'ConnectionId': '0x4'}",,,,,
2024-11-22 02:57:54.567199200+00:00,11004,OCnet,Unknown,,,,"{'Adapter': 'Intel(R) Wi-Fi 6 AX201 160MHz', 'DeviceGuid': '{7ba64ca2-8a92-4569-ab73-35c24616e834}', 'LocalMac': '10:3D:1C:DE:53:0F', 'SSID': 'OCnet', 'BSSType': 'Infrastructure', 'SecurityHint': 'The operation was successful.', 'SecurityHintCode': '0', 'ConnectionId': '0x4'}",,,,,
2024-11-22 02:57:54.568412700+00:00,8004,Unknown,Unknown,{7ba64ca2-8a92-4569-ab73-35c24616e834},Automatic connection with a profile,,"{'InterfaceDescription': 'Intel(R) Wi-Fi 6 AX201 160MHz', 'InterfaceGuid': '{7ba64ca2-8a92-4569-ab73-35c24616e834}', 'SSID(s)': 'OCnet', 'ProfileName': 'OCnet', 'ConnectionMode': 'Automatic connection with a profile', 'BSSType': 'Infrastructure', 'FailureReason': 'Unable to identify a user for 802.1X authentication', 'BlockTime': '20', 'ReasonCode': '327681', 'ConnectionId': '0x4'}",,,,,
2024-11-22 02:57:54.568519600+00:00,8002,OCnet,Unknown,{7ba64ca2-8a92-4569-ab73-35c24616e834},Automatic connection with a profile,,"{'InterfaceGuid': '{7ba64ca2-8a92-4569-ab73-35c24616e834}', 'InterfaceDescription': 'Intel(R) Wi-Fi 6 AX201 160MHz', 'ConnectionMode': 'Automatic connection with a profile', 'ProfileName': 'OCnet', 'SSID': 'OCnet', 'BSSType': 'Infrastructure', 'FailureReason': 'Unable to identify a user for 802.1X authentication', 'ReasonCode': '327681', 'ConnectionId': '0x4', 'RSSI': '-81'}",,,,,
2024-11-22 06:27:33.812551400+00:00,8000,OCnet,Unknown,{7ba64ca2-8a92-4569-ab73-35c24616e834},Automatic connection with a profile,,"{'InterfaceGuid': '{7ba64ca2-8a92-4569-ab73-35c24616e834}', 'InterfaceDescription': 'Intel(R) Wi-Fi 6 AX201 160MHz', 'ConnectionMode': 'Automatic connection with a profile', 'ProfileName': 'OCnet', 'SSID': 'OCnet', 'BSSType': 'Infrastructure', 'ConnectionId': '0x5'}",,,,,
2024-11-22 20:42:31.061218800+00:00,11000,OCnet,Unknown,,,,"{'Adapter': 'Intel(R) Wi-Fi 6 AX201 160MHz', 'DeviceGuid': '{7ba64ca2-8a92-4569-ab73-35c24616e834}', 'LocalMac': '10:3D:1C:DE:53:0F', 'SSID': 'OCnet', 'BSSType': 'Infrastructure', 'Auth': 'WPA2-Enterprise', 'Cipher': 'AES-CCMP', 'OnexEnabled': '1', 'IhvConnectivitySetting': None, 'ConnectionId': '0x5'}",,,,,
2024-11-22 20:42:33.959116+00:00,11001,OCnet,Unknown,,,,"{'Adapter': 'Intel(R) Wi-Fi 6 AX201 160MHz', 'DeviceGuid': '{7ba64ca2-8a92-4569-ab73-35c24616e834}', 'LocalMac': '10:3D:1C:DE:53:0F', 'SSID': 'OCnet', 'BSSType': 'Infrastructure', 'ConnectionId': '0x500000000', 'MgmtFrameProtection': 'false'}",,,,,
2024-11-22 20:42:33.959123700+00:00,11010,OCnet,Unknown,,,,"{'Adapter': 'Intel(R) Wi-Fi 6 AX201 160MHz', 'DeviceGuid': '{7ba64ca2-8a92-4569-ab73-35c24616e834}', 'LocalMac': '10:3D:1C:DE:53:0F', 'SSID': 'OCnet', 'BSSType': 'Infrastructure', 'Auth': 'WPA2-Enterprise', 'AuthVal': '6', 'Cipher': 'AES-CCMP', 'CipherVal': '4', 'FIPSMode': '0', 'OnexEnabled': '1', 'ConnectionId': '0x5'}",,,,,
2024-11-22 20:42:33.972445600+00:00,12011,OCnet,Unknown,,,,"{'Adapter': 'Intel(R) Wi-Fi 6 AX201 160MHz', 'DeviceGuid': '{7ba64ca2-8a92-4569-ab73-35c24616e834}', 'LocalMac': '10:3D:1C:DE:53:0F', 'SSID': 'OCnet', 'BSSType': 'Infrastructure', 'EapType': '25', 'VendorID': '0', 'VendorType': '0', 'AuthorID': '0', 'ConnectionId': '0x5'}",,,,,
2024-11-22 20:42:33.972733700+00:00,12013,OCnet,Unknown,,,,"{'Adapter': 'Intel(R) Wi-Fi 6 AX201 160MHz', 'DeviceGuid': '{7ba64ca2-8a92-4569-ab73-35c24616e834}', 'LocalMac': '10:3D:1C:DE:53:0F', 'SSID': 'OCnet', 'BSSType': 'Infrastructure', 'PeerMac': '20:A6:CD:B6:A6:C1', 'Identity': None, 'User': None, 'Domain': None, 'ReasonText': 'Unable to identify a user for 802.1X authentication', 'ReasonCode': '0x50001', 'ErrorCode': '0x525', 'EAPReasonCode': '0x0', 'EAPRootCauseString': None, 'EAPErrorCode': '0x0', 'ConnectionId': '0x5', 'ExplicitCredentials': 'false'}",,,,,
2024-11-22 20:42:33.972771500+00:00,11006,OCnet,Unknown,,,,"{'Adapter': 'Intel(R) Wi-Fi 6 AX201 160MHz', 'DeviceGuid': '{7ba64ca2-8a92-4569-ab73-35c24616e834}', 'LocalMac': '10:3D:1C:DE:53:0F', 'SSID': 'OCnet', 'BSSType': 'Infrastructure', 'PeerMac': '20:A6:CD:B6:A6:C1', 'ReasonText': 'Unable to identify a user for 802.1X authentication', 'ReasonCode': '0x50001', 'ErrorCode': '0x525', 'ConnectionId': '0x5'}",,,,,
2024-11-22 20:42:34.483712700+00:00,11004,OCnet,Unknown,,,,"{'Adapter': 'Intel(R) Wi-Fi 6 AX201 160MHz', 'DeviceGuid': '{7ba64ca2-8a92-4569-ab73-35c24616e834}', 'LocalMac': '10:3D:1C:DE:53:0F', 'SSID': 'OCnet', 'BSSType': 'Infrastructure', 'SecurityHint': 'The operation was successful.', 'SecurityHintCode': '0', 'ConnectionId': '0x5'}",,,,,
2024-11-22 20:42:34.485053600+00:00,8004,Unknown,Unknown,{7ba64ca2-8a92-4569-ab73-35c24616e834},Automatic connection with a profile,,"{'InterfaceDescription': 'Intel(R) Wi-Fi 6 AX201 160MHz', 'InterfaceGuid': '{7ba64ca2-8a92-4569-ab73-35c24616e834}', 'SSID(s)': 'OCnet', 'ProfileName': 'OCnet', 'ConnectionMode': 'Automatic connection with a profile', 'BSSType': 'Infrastructure', 'FailureReason': 'Unable to identify a user for 802.1X authentication', 'BlockTime': '20', 'ReasonCode': '327681', 'ConnectionId': '0x5'}",,,,,
2024-11-22 20:42:34.485150300+00:00,8002,OCnet,Unknown,{7ba64ca2-8a92-4569-ab73-35c24616e834},Automatic connection with a profile,,"{'InterfaceGuid': '{7ba64ca2-8a92-4569-ab73-35c24616e834}', 'InterfaceDescription': 'Intel(R) Wi-Fi 6 AX201 160MHz', 'ConnectionMode': 'Automatic connection with a profile', 'ProfileName': 'OCnet', 'SSID': 'OCnet', 'BSSType': 'Infrastructure', 'FailureReason': 'Unable to identify a user for 802.1X authentication', 'ReasonCode': '327681', 'ConnectionId': '0x5', 'RSSI': '-73'}",,,,,
2024-11-23 17:53:33.494913200+00:00,8000,OCnet,Unknown,{7ba64ca2-8a92-4569-ab73-35c24616e834},Automatic connection with a profile,,"{'InterfaceGuid': '{7ba64ca2-8a92-4569-ab73-35c24616e834}', 'InterfaceDescription': 'Intel(R) Wi-Fi 6 AX201 160MHz', 'ConnectionMode': 'Automatic connection with a profile', 'ProfileName': 'OCnet', 'SSID': 'OCnet', 'BSSType': 'Infrastructure', 'ConnectionId': '0x1'}",,,,,
2024-11-23 17:53:33.496288300+00:00,11000,OCnet,Unknown,,,,"{'Adapter': 'Intel(R) Wi-Fi 6 AX201 160MHz', 'DeviceGuid': '{7ba64ca2-8a92-4569-ab73-35c24616e834}', 'LocalMac': '10:3D:1C:DE:53:0F', 'SSID': 'OCnet', 'BSSType': 'Infrastructure', 'Auth': 'WPA2-Enterprise', 'Cipher': 'AES-CCMP', 'OnexEnabled': '1', 'IhvConnectivitySetting': None, 'ConnectionId': '0x1'}",,,,,
2024-11-23 17:53:33.559298100+00:00,11001,OCnet,Unknown,,,,"{'Adapter': 'Intel(R) Wi-Fi 6 AX201 160MHz', 'DeviceGuid': '{7ba64ca2-8a92-4569-ab73-35c24616e834}', 'LocalMac': '10:3D:1C:DE:53:0F', 'SSID': 'OCnet', 'BSSType': 'Infrastructure', 'ConnectionId': '0x100000000', 'MgmtFrameProtection': 'false'}",,,,,
2024-11-23 17:53:33.559305400+00:00,11010,OCnet,Unknown,,,,"{'Adapter': 'Intel(R) Wi-Fi 6 AX201 160MHz', 'DeviceGuid': '{7ba64ca2-8a92-4569-ab73-35c24616e834}', 'LocalMac': '10:3D:1C:DE:53:0F', 'SSID': 'OCnet', 'BSSType': 'Infrastructure', 'Auth': 'WPA2-Enterprise', 'AuthVal': '6', 'Cipher': 'AES-CCMP', 'CipherVal': '4', 'FIPSMode': '0', 'OnexEnabled': '1', 'ConnectionId': '0x1'}",,,,,
2024-11-23 17:53:33.588535400+00:00,12011,OCnet,Unknown,,,,"{'Adapter': 'Intel(R) Wi-Fi 6 AX201 160MHz', 'DeviceGuid': '{7ba64ca2-8a92-4569-ab73-35c24616e834}', 'LocalMac': '10:3D:1C:DE:53:0F', 'SSID': 'OCnet', 'BSSType': 'Infrastructure', 'EapType': '25', 'VendorID': '0', 'VendorType': '0', 'AuthorID': '0', 'ConnectionId': '0x1'}",,,,,
2024-11-23 17:53:33.601984500+00:00,12013,OCnet,Unknown,,,,"{'Adapter': 'Intel(R) Wi-Fi 6 AX201 160MHz', 'DeviceGuid': '{7ba64ca2-8a92-4569-ab73-35c24616e834}', 'LocalMac': '10:3D:1C:DE:53:0F', 'SSID': 'OCnet', 'BSSType': 'Infrastructure', 'PeerMac': '20:A6:CD:B7:A7:71', 'Identity': None, 'User': None, 'Domain': None, 'ReasonText': 'Unable to identify a user for 802.1X authentication', 'ReasonCode': '0x50001', 'ErrorCode': '0x525', 'EAPReasonCode': '0x0', 'EAPRootCauseString': None, 'EAPErrorCode': '0x0', 'ConnectionId': '0x1', 'ExplicitCredentials': 'false'}",,,,,
2024-11-23 17:53:33.602064+00:00,11006,OCnet,Unknown,,,,"{'Adapter': 'Intel(R) Wi-Fi 6 AX201 160MHz', 'DeviceGuid': '{7ba64ca2-8a92-4569-ab73-35c24616e834}', 'LocalMac': '10:3D:1C:DE:53:0F', 'SSID': 'OCnet', 'BSSType': 'Infrastructure', 'PeerMac': '20:A6:CD:B7:A7:71', 'ReasonText': 'Unable to identify a user for 802.1X authentication', 'ReasonCode': '0x50001', 'ErrorCode': '0x525', 'ConnectionId': '0x1'}",,,,,
2024-11-23 17:53:34.110949400+00:00,11004,OCnet,Unknown,,,,"{'Adapter': 'Intel(R) Wi-Fi 6 AX201 160MHz', 'DeviceGuid': '{7ba64ca2-8a92-4569-ab73-35c24616e834}', 'LocalMac': '10:3D:1C:DE:53:0F', 'SSID': 'OCnet', 'BSSType': 'Infrastructure', 'SecurityHint': 'The operation was successful.', 'SecurityHintCode': '0', 'ConnectionId': '0x1'}",,,,,
